signal_0,signal_1,signal_2,signal_3,signal_4,signal_5,signal_6,signal_7,signal_8,signal_9,nonlinear_0,nonlinear_1,nonlinear_2,nonlinear_3,nonlinear_4,num_peaks,ox_peak_current,ox_peak_voltage,peak_width,peak_prominence,peak_area,peak_symmetry,max_gradient,min_gradient,mean_gradient,gradient_std,max_curvature,mean_curvature,diffusion_asymmetry,tafel_slope,tafel_intercept,reaction_activity,kinetic_energy,signal_entropy,equilibrium_potential,potential_range,current_range,baseline_drift,electrochemical_stability,mean_current,std_current,max_current,min_current,rms_current,skewness,kurtosis,label
0.14630403,0.26370198,1.0197108,-0.0978013,161.0,0.15040118,-0.00013758955,0.023961328,73.14379,315.0,2.9469306,2.0802672,3.204283,1.381841,0.8360906,14.0,1.0197108,0.26252505,63.626957,1.0936172,0.31721157,0.8904094,0.066292584,-0.09999745,-0.00013758955,0.023961328,0.08115562,0.00036952086,1.0325203,0.12836878,-2.9929943,0.15765703,45.471798,5.307824,0.83967936,2.0,1.117512,0.0014696033,3.7921596,0.14630403,0.26370198,1.0197108,-0.0978013,0.30156857,2.0802672,3.204283,glucose
0.10829211,0.21463344,0.89806646,-0.07582057,166.0,0.12833007,8.148435e-05,0.023079243,54.143993,297.0,2.8393574,2.3322933,4.460168,1.3012276,0.812472,14.0,0.89806646,0.19038077,52.626717,0.97331804,0.24100344,0.7293489,0.100893326,-0.07238786,8.148435e-05,0.023079243,0.06388497,0.00014655691,1.0,0.15321815,-3.173123,0.12072944,28.897346,5.2850375,0.751503,2.0,0.973887,0.012837785,4.6591063,0.10829211,0.21463344,0.89806646,-0.07582057,0.24040528,2.3322933,4.460168,dopamine
0.14921804,0.2642775,1.0583923,-0.0715413,159.0,0.17465343,-0.00011160111,0.022659335,74.60364,308.0,2.9530625,2.0859375,3.2530005,1.3859028,0.826573,9.0,1.0583923,0.23446894,59.65062,1.1203353,0.31966272,0.66739917,0.069375575,-0.066362746,-0.00011160111,0.022659335,0.05251357,0.00015628574,1.0491803,0.16936964,-2.9567919,0.15980676,46.054302,5.3209386,0.73146296,2.0,1.1299336,-0.0062239366,3.7839017,0.14921804,0.2642775,1.0583923,-0.0715413,0.303494,2.0859375,3.2530005,glucose
0.11046859,0.17882338,0.7002482,-0.07419057,169.0,0.13315116,8.938873e-06,0.021259783,55.22058,260.0,3.1720347,1.8820056,2.5336587,1.2101192,0.83998156,17.0,0.7002482,0.04208417,61.319706,0.73909473,0.24136707,1.083226,0.0628433,-0.06303453,8.938873e-06,0.021259783,0.04947431,-7.581399e-05,0.96850395,-0.413894,-3.0815048,0.120287314,22.090555,5.4676223,0.4028056,2.0,0.77443874,-0.0012323379,5.5921097,0.11046859,0.17882338,0.7002482,-0.07419057,0.21019302,1.8820056,2.5336587,ascorbic_acid
0.10444782,0.21449105,0.8961657,-0.085035,158.0,0.11715616,-0.0001695581,0.023889014,52.23379,300.0,2.886879,2.3075593,4.372254,1.2849007,0.73849255,15.0,0.8961657,0.20240481,51.24289,0.97662544,0.2408163,0.8456621,0.0670961,-0.07140072,-0.0001695581,0.023889014,0.051205784,-0.00012196988,1.016129,0.32081276,-3.2330625,0.11989532,28.45788,5.2786803,-0.6272545,2.0,0.9812007,0.011716019,4.662199,0.10444782,0.21449105,0.8961657,-0.085035,0.23857024,2.3075593,4.372254,dopamine
0.14863579,0.2647444,1.0546145,-0.072619125,156.0,0.17070982,-0.00016758374,0.02427357,74.32065,306.0,2.9543588,2.0767183,3.1740496,1.3683656,0.8195016,11.0,1.0546145,0.2264529,56.56141,1.1142128,0.3191525,0.61319506,0.070250414,-0.07772015,-0.00016758374,0.02427357,0.05534456,-0.00023082383,0.96850395,0.096519,-2.9733462,0.15988007,46.0911,5.3229923,0.61122245,2.0,1.1272336,-0.024006035,3.7772279,0.14863579,0.2647444,1.0546145,-0.072619125,0.3036152,2.0767183,3.1740496,glucose
0.10574105,0.21648929,0.8940484,-0.07658983,168.0,0.13394436,-4.3384476e-05,0.021422176,52.86817,299.0,2.856681,2.3280797,4.3748183,1.3295006,0.74837667,14.0,0.8940484,0.19839679,51.82973,0.9658624,0.238837,0.8373048,0.072573915,-0.07201262,-4.3384476e-05,0.021422176,0.05448938,0.0001246198,0.96850395,0.06317681,-3.2858648,0.119168766,29.024391,5.245599,-0.59118235,2.0,0.9706382,-0.0013823201,4.619166,0.10574105,0.21648929,0.8940484,-0.07658983,0.24093315,2.3280797,4.3748183,dopamine
0.10685207,0.21537204,0.8751277,-0.0818676,160.0,0.11832075,-0.0001121979,0.02111338,53.40941,299.0,2.8424175,2.3292956,4.397334,1.3413162,0.75419265,17.0,0.8751277,0.19839679,50.203457,0.94038486,0.2391304,0.8104879,0.06129739,-0.05627666,-0.0001121979,0.02111338,0.045914534,7.76517e-05,1.0080321,0.14451648,-3.29674,0.118884034,28.90124,5.24067,-0.98797596,2.0,0.95699525,-0.013052193,4.643128,0.10685207,0.21537204,0.8751277,-0.0818676,0.24042146,2.3292956,4.397334,dopamine
0.11173413,0.17925407,0.6817807,-0.06623684,166.0,0.13487884,-0.00013851022,0.021835044,55.882732,266.0,3.2062976,1.8145026,2.2294116,1.2316668,0.79571354,13.0,0.6817807,0.06613226,64.23015,0.74133444,0.24258716,1.4039413,0.063460834,-0.0638937,-0.00013851022,0.021835044,0.057933453,-9.91213e-06,0.9920319,-0.5398711,-3.0780847,0.121343166,22.308268,5.463233,-0.28256512,2.0,0.74801755,0.019993054,5.5786734,0.11173413,0.17925407,0.6817807,-0.06623684,0.21122627,1.8145026,2.2294116,ascorbic_acid
0.10287919,0.2151325,0.91525483,-0.09065373,167.0,0.114271566,2.043277e-06,0.02286059,51.455322,304.0,2.8321683,2.307382,4.303458,1.3045403,0.7278175,15.0,0.91525483,0.21843687,50.980755,1.0026236,0.23580416,0.9738347,0.06334689,-0.0779635,2.043277e-06,0.02286059,0.05209455,9.023518e-05,1.0661157,0.32503632,-3.2927465,0.11825448,28.43306,5.249864,-0.8036072,2.0,1.0059086,0.022094725,4.648298,0.10287919,0.2151325,0.91525483,-0.09065373,0.23846617,2.307382,4.303458,dopamine
0.14671116,0.26408535,1.0335582,-0.08091293,165.0,0.16246027,-8.711016e-05,0.022670098,73.34972,313.0,2.9272346,2.1071322,3.3019648,1.3820577,0.76317585,16.0,1.0335582,0.25450903,58.32775,1.0905269,0.31529275,0.8079003,0.06273368,-0.07537948,-8.711016e-05,0.022670098,0.057020277,1.4286767e-06,1.0,0.264607,-3.0099719,0.15715039,45.632618,5.301811,-0.995992,2.0,1.1144712,-0.0011252329,3.7866545,0.14671116,0.26408535,1.0335582,-0.08091293,0.30210137,2.1071322,3.3019648,glucose
0.14919402,0.26451686,1.0292374,-0.088829555,156.0,0.15737231,6.654519e-05,0.023357,74.575195,312.0,2.981694,2.0745227,3.2050648,1.3905035,0.82605016,10.0,1.0292374,0.250501,59.823967,1.0959873,0.3216951,0.788838,0.063744396,-0.07205826,6.654519e-05,0.023357,0.062121183,0.00023071791,1.0,0.2604026,-2.8962092,0.1609093,46.114014,5.338399,-0.8116233,2.0,1.1180669,0.010697288,3.780477,0.14919402,0.26451686,1.0292374,-0.088829555,0.30369067,2.0745227,3.2050648,glucose
0.14996327,0.26324666,1.0420008,-0.1022992,163.0,0.1693736,-0.000113427806,0.023975044,74.96695,308.0,2.9177885,2.0850234,3.19752,1.3744125,0.8332065,9.0,1.0420008,0.23446894,61.88697,1.1410398,0.31794396,0.66937816,0.06297937,-0.07174566,-0.000113427806,0.023975044,0.08002784,0.00016851477,0.984127,0.0317599,-2.958302,0.15893902,45.893894,5.3147664,0.98396796,2.0,1.1443,-0.008386115,3.7987185,0.14996327,0.26324666,1.0420008,-0.1022992,0.302965,2.0850234,3.19752,glucose
0.14558923,0.26459816,1.0328162,-0.083414674,159.0,0.15296032,8.054265e-05,0.023306437,72.77332,310.0,2.9488955,2.0950782,3.251884,1.3707236,0.82891065,14.0,1.0328162,0.24248497,60.579044,1.1039984,0.31540024,0.7235364,0.06920364,-0.06899727,8.054265e-05,0.023306437,0.055636067,2.883786e-05,0.984127,0.09351701,-2.9566715,0.15763399,45.604202,5.312534,0.7875751,2.0,1.1162308,0.0013025093,3.7793157,0.14558923,0.26459816,1.0328162,-0.083414674,0.3020073,2.0950782,3.251884,glucose
0.105328105,0.21212845,0.8778119,-0.07911487,162.0,0.11972175,0.00019933701,0.023018057,52.65455,298.0,2.8485966,2.305499,4.271029,1.2963085,0.74271554,11.0,0.8778119,0.19438878,54.501728,0.95169514,0.23498817,0.7790367,0.057903532,-0.07426784,0.00019933701,0.023018057,0.04879117,6.610889e-05,1.016129,-0.008699008,-3.257216,0.11769326,28.046244,5.2516594,0.69539076,2.0,0.95692676,1.4184208e-05,4.7141247,0.105328105,0.21212845,0.8778119,-0.07911487,0.23683852,2.305499,4.271029,dopamine
0.11252485,0.18075486,0.70045066,-0.10936106,162.0,0.13639447,-1.4766355e-05,0.022489734,56.255688,266.0,3.163907,1.8657869,2.5005403,1.2132586,0.7924698,10.0,0.70045066,0.06613226,62.551964,0.77074283,0.2468976,1.3245398,0.061781354,-0.078243166,-1.4766355e-05,0.022489734,0.06914526,3.115728e-05,1.173913,-0.39933935,-2.9923134,0.12282466,22.66708,5.4842567,0.3747495,2.0,0.8098117,0.009828862,5.5323544,0.11252485,0.18075486,0.70045066,-0.10936106,0.2129182,1.8657869,2.5005403,ascorbic_acid
0.1040131,0.21597204,0.90750057,-0.090632945,168.0,0.12628134,0.00013748619,0.02195851,52.01491,299.0,2.7981088,2.316231,4.2783294,1.3239207,0.73418003,14.0,0.90750057,0.19839679,50.32665,0.96659666,0.23418446,0.79734206,0.070409514,-0.06574584,0.00013748619,0.02195851,0.05513626,-0.00015933516,1.0661157,0.11932702,-3.270581,0.11765855,28.731323,5.230904,-0.46292585,2.0,0.9981335,0.0005925726,4.630229,0.1040131,0.21597204,0.90750057,-0.090632945,0.23971367,2.316231,4.2783294,dopamine
0.11096249,0.17674674,0.6579589,-0.092570595,162.0,0.13329518,6.1549945e-05,0.022144593,55.473137,268.0,3.187091,1.8085284,2.2616436,1.2116416,0.8277515,17.0,0.6579589,0.0741483,70.6771,0.7491687,0.2441191,1.4390273,0.06992145,-0.06984968,6.1549945e-05,0.022144593,0.059306066,0.00014549385,1.0491803,-0.5833104,-2.9862242,0.12189443,21.776043,5.5038395,0.9599198,2.0,0.7505295,-0.014938524,5.6578126,0.11096249,0.17674674,0.6579589,-0.092570595,0.20869136,1.8085284,2.2616436,ascorbic_acid
0.14845425,0.26541862,1.0609715,-0.078582205,159.0,0.16043817,0.00022446604,0.022812862,74.196014,310.0,2.911809,2.0919275,3.2363508,1.3822191,0.8742934,12.0,1.0609715,0.24248497,59.04424,1.1277841,0.31821236,0.7047136,0.06972704,-0.059886836,0.00022446604,0.022812862,0.055152822,0.0001697844,1.0325203,0.20639011,-3.0125866,0.15843163,46.24285,5.2980604,-0.19438878,2.0,1.1395538,0.0013945582,3.7676332,0.14845425,0.26541862,1.0609715,-0.078582205,0.3041146,2.0919275,3.2363508,glucose
0.14928667,0.2621636,1.0395061,-0.08409823,165.0,0.17427467,5.4999236e-06,0.022773687,74.63262,316.0,2.9757605,2.1029801,3.3341062,1.4037704,0.860362,11.0,1.0395061,0.26653308,57.39987,1.1041666,0.31781554,0.943103,0.075689,-0.06547162,5.4999236e-06,0.022773687,0.096225396,0.00028670317,1.1276596,0.29313493,-2.9729295,0.15885857,45.508133,5.3234053,-0.9719439,2.0,1.1236043,0.012340062,3.8144119,0.14928667,0.2621636,1.0395061,-0.08409823,0.30168903,2.1029801,3.3341062,glucose
0.10945183,0.2104747,0.8693293,-0.07104424,159.0,0.13374469,-0.00021536763,0.02235823,54.73824,298.0,2.801933,2.3541837,4.5023775,1.3080482,0.7339465,19.0,0.8693293,0.19438878,51.008133,0.93791,0.23583658,0.765434,0.06653133,-0.071302675,-0.00021536763,0.02235823,0.05846118,-0.00011730951,1.0080321,0.07990214,-3.265957,0.11833172,28.139652,5.263761,-0.8797595,2.0,0.9403735,0.00048607017,4.7511644,0.10945183,0.2104747,0.8693293,-0.07104424,0.2372326,2.3541837,4.5023775,dopamine
0.11956749,0.20180036,0.7830828,-0.08616418,164.0,0.14981565,-0.00036981428,0.02265715,59.80771,357.0,3.1180904,1.8470377,2.5099788,1.2542655,0.7536127,14.0,0.7830828,0.4308617,62.090084,0.8570122,0.26420063,0.5099041,0.06963562,-0.11987657,-0.00036981428,0.02265715,0.086066805,-3.9040864e-05,1.0491803,1.1953856,-3.1691787,0.13184325,27.509886,5.4040627,0.7675351,2.0,0.86924696,-0.018034207,4.9553924,0.11956749,0.20180036,0.7830828,-0.08616418,0.23456293,1.8470377,2.5099788,uric_acid
0.106425464,0.21443743,0.89013225,-0.080856554,160.0,0.12677306,-2.1140562e-05,0.022757823,53.215702,299.0,2.848938,2.3246772,4.39069,1.308523,0.7911267,17.0,0.89013225,0.19839679,50.060688,0.9493291,0.23858732,0.8069134,0.066398025,-0.065861724,-2.1140562e-05,0.022757823,0.060631838,0.00019815504,1.0080321,0.31201562,-3.2779768,0.11915481,28.654894,5.257991,0.8236473,2.0,0.9709888,0.008093866,4.663365,0.106425464,0.21443743,0.89013225,-0.080856554,0.23939462,2.3246772,4.39069,dopamine
0.14826804,0.2646014,1.0712484,-0.09133371,158.0,0.15717568,-0.00012309066,0.023539376,74.1159,313.0,2.9000478,2.091365,3.2613285,1.3969561,0.83168024,14.0,1.0712484,0.25450903,58.2969,1.1313444,0.31598696,0.82080156,0.06299192,-0.0825636,-0.00012309066,0.023539376,0.05086407,9.506371e-05,0.9920319,0.1980197,-3.0295231,0.15809655,45.998657,5.2959757,-0.58717436,2.0,1.1625822,-0.0064625973,3.7792695,0.14826804,0.2646014,1.0712484,-0.09133371,0.3033106,2.091365,3.2613285,glucose
0.10683547,0.21449259,0.88674307,-0.081915356,156.0,0.118506044,0.00012992739,0.021820812,53.414364,303.0,2.837354,2.324218,4.3881903,1.3430824,0.7942362,16.0,0.88674307,0.21442886,48.80813,0.94588137,0.23695591,0.99815613,0.06681802,-0.06242824,0.00012992739,0.021820812,0.053870782,-0.000117844,0.953125,0.14587371,-3.2550254,0.1187514,28.710443,5.245698,-0.13827655,2.0,0.96865845,0.020876262,4.6621656,0.10683547,0.21449259,0.88674307,-0.081915356,0.23962656,2.324218,4.3881903,dopamine
0.120747775,0.20315985,0.81433254,-0.084017955,164.0,0.14629756,2.6753554e-05,0.021239787,60.363976,360.0,3.0809674,1.8634723,2.5816026,1.2858018,0.7936177,10.0,0.81433254,0.4428858,61.13796,0.88289356,0.2659949,0.5788846,0.075212784,-0.07244081,2.6753554e-05,0.021239787,0.059248365,6.7878194e-05,1.0408163,1.003935,-3.0806048,0.13307332,27.926973,5.4157434,-1.0,2.0,0.89835054,-0.011688264,4.922232,0.120747775,0.20315985,0.81433254,-0.084017955,0.2363344,1.8634723,2.5816026,uric_acid
0.111759335,0.17939298,0.745841,-0.077403575,162.0,0.13322005,-0.00017317184,0.02246989,55.87008,258.0,3.1641345,1.8562121,2.498315,1.231985,0.7977081,19.0,0.745841,0.034068137,58.409267,0.8039296,0.24557447,0.9945165,0.08517294,-0.059400115,-0.00017317184,0.02246989,0.05952518,0.0002242831,0.97628456,-0.3829119,-3.0089307,0.12249043,22.335995,5.4915857,0.3466934,2.0,0.8232446,0.016934523,5.5743537,0.111759335,0.17939298,0.745841,-0.077403575,0.21135749,1.8562121,2.498315,ascorbic_acid
0.14580679,0.26345176,1.0375379,-0.096671626,166.0,0.16448484,-0.00023650084,0.02249757,72.89643,316.0,2.9711103,2.0786204,3.2139559,1.3981968,0.84217066,16.0,1.0375379,0.26653308,59.02858,1.1133772,0.31652474,0.9212404,0.063030414,-0.0632985,-0.00023650084,0.02249757,0.05010697,6.744959e-05,1.016129,0.14741236,-2.9670146,0.1583649,45.333225,5.323117,0.7755511,2.0,1.1342095,-0.0113866385,3.795761,0.14580679,0.26345176,1.0375379,-0.096671626,0.3011087,2.0786204,3.2139559,glucose
0.14852178,0.26259002,1.0518376,-0.088344015,166.0,0.163706,-9.479889e-05,0.023823999,74.26073,316.0,2.9378946,2.0847864,3.2520788,1.3639498,0.82962286,10.0,1.0518376,0.26653308,58.2356,1.1113857,0.3188088,0.95084465,0.06648052,-0.061259285,-9.479889e-05,0.023823999,0.057317168,-0.00025578256,0.9607843,0.1201837,-2.9365234,0.15917253,45.50612,5.327544,-0.90781564,2.0,1.1401817,-0.0011163432,3.8082178,0.14852178,0.26259002,1.0518376,-0.088344015,0.30168235,2.0847864,3.2520788,glucose
0.11929556,0.20033981,0.7992962,-0.07655118,158.0,0.14667985,0.00019835118,0.021751976,59.654423,363.0,3.1268961,1.8579118,2.5773497,1.2691262,0.7929102,15.0,0.7992962,0.45490983,59.123177,0.8676115,0.26421502,0.62719834,0.07822216,-0.064979926,0.00019835118,0.021751976,0.062434357,7.543655e-05,0.984127,1.1543947,-3.0820558,0.13188364,27.183735,5.425377,-0.50300604,2.0,0.8758474,-0.016780894,4.991519,0.11929556,0.20033981,0.7992962,-0.07655118,0.23316833,1.8579118,2.5773497,uric_acid
0.11890084,0.2041525,0.78397906,-0.093576,167.0,0.13047823,-5.4492306e-05,0.02228834,59.4356,355.0,3.1288862,1.8149128,2.3894463,1.2455566,0.7649661,14.0,0.78397906,0.4228457,60.818913,0.8520883,0.26707378,0.4945472,0.0711421,-0.07164494,-5.4492306e-05,0.02228834,0.07025164,-6.271097e-06,1.0408163,0.8693695,-3.096616,0.13365653,27.907827,5.419692,-0.8717435,2.0,0.8775551,-0.00097289216,4.8982987,0.11890084,0.2041525,0.78397906,-0.093576,0.23625337,1.8149128,2.3894463,uric_acid
0.119742855,0.20248352,0.77503675,-0.08191078,165.0,0.13288742,0.00014643163,0.02258147,59.88448,362.0,3.1516466,1.7993704,2.3399534,1.2241567,0.7724515,15.0,0.77503675,0.4509018,62.292442,0.8569214,0.2689272,0.6378145,0.05894554,-0.08720641,0.00014643163,0.02258147,0.06406534,-0.00018357257,1.0661157,1.0489497,-3.0861464,0.13365148,27.668962,5.4237313,-0.7715431,2.0,0.85694754,-0.013170417,4.9386735,0.119742855,0.20248352,0.77503675,-0.08191078,0.23524015,1.7993704,2.3399534,uric_acid
0.110540316,0.1783684,0.6790876,-0.08150065,165.0,0.13619462,8.91128e-05,0.02235204,55.29567,264.0,3.2241538,1.8102773,2.2639873,1.1865768,0.8159311,15.0,0.6790876,0.05811623,67.12391,0.75866735,0.24465653,1.2505833,0.06778365,-0.07607499,8.91128e-05,0.02235204,0.059938706,2.494605e-05,0.96850395,-0.44425586,-3.006591,0.12203095,22.017225,5.4947467,0.69539076,2.0,0.7605882,-0.009109142,5.606374,0.110540316,0.1783684,0.6790876,-0.08150065,0.20984387,1.8102773,2.2639873,ascorbic_acid
0.11111142,0.17966062,0.6908139,-0.07644761,169.0,0.13273887,-0.00020174895,0.022226475,55.59021,266.0,3.2050514,1.8221608,2.2634706,1.1894714,0.78510267,14.0,0.6908139,0.06613226,64.33913,0.7611567,0.24352275,1.2848458,0.06628313,-0.06492391,-0.00020174895,0.022226475,0.058628272,-6.4770225e-05,1.0833334,-0.34774598,-3.070184,0.12164515,22.311844,5.4737034,0.7274549,2.0,0.7672615,0.012288508,5.5660496,0.11111142,0.17966062,0.6908139,-0.07644761,0.2112432,1.8221608,2.2634706,ascorbic_acid
0.14750664,0.26362073,1.0722075,-0.09279985,162.0,0.15675338,4.569243e-05,0.023340777,73.744865,309.0,2.9146798,2.098483,3.2787187,1.3664618,0.8733081,9.0,1.0722075,0.23847695,59.486687,1.1585416,0.31695384,0.68912065,0.06745884,-0.06489756,4.569243e-05,0.023340777,0.05678675,-0.000121606325,0.97628456,0.14142533,-2.9786668,0.1580629,45.62705,5.3113475,-0.75551105,2.0,1.1650072,-0.022670127,3.793328,0.14750664,0.26362073,1.0722075,-0.09279985,0.30208293,2.098483,3.2787187,glucose
0.12052549,0.2048701,0.77864975,-0.07468525,173.0,0.15482637,0.00016258327,0.02227423,60.30685,359.0,3.1501794,1.8355497,2.438848,1.2492688,0.8317984,8.0,0.77864975,0.43887776,64.54348,0.843389,0.26827952,0.55109674,0.062496226,-0.06234186,0.00016258327,0.02227423,0.04739893,-6.218223e-05,1.1008403,1.1149111,-3.0408082,0.13431558,28.249077,5.423854,-0.83567137,2.0,0.85333496,0.019424023,4.881141,0.12052549,0.2048701,0.77864975,-0.07468525,0.2376934,1.8355497,2.438848,uric_acid
0.112587355,0.17873186,0.6786903,-0.08460464,164.0,0.12908831,0.00029229777,0.022602003,56.289265,267.0,3.2464254,1.8041081,2.2650938,1.201905,0.83502513,17.0,0.6786903,0.07014028,69.19935,0.7485623,0.24846122,1.3787787,0.08549069,-0.05997555,0.00029229777,0.022602003,0.068088844,-9.629828e-05,1.0746888,-0.2739569,-2.9565165,0.12424131,22.310493,5.5183396,-0.9238477,2.0,0.763295,-0.028288078,5.594973,0.112587355,0.17873186,0.6786903,-0.08460464,0.2112368,1.8041081,2.2650938,ascorbic_acid
0.111698985,0.17785434,0.6695796,-0.092400946,160.0,0.13322146,8.782029e-05,0.020439643,55.84989,262.0,3.1810877,1.8316991,2.295619,1.2450955,0.8125115,14.0,0.6695796,0.0501002,64.7287,0.72835034,0.24267258,1.1704224,0.05546773,-0.06487918,8.782029e-05,0.020439643,0.051525656,-0.00013672696,0.953125,-0.41627842,-3.039837,0.121250354,22.054417,5.4791374,0.43486974,2.0,0.7619806,-0.003048127,5.622578,0.111698985,0.17785434,0.6695796,-0.092400946,0.21002103,1.8316991,2.295619,ascorbic_acid
0.1102576,0.18003197,0.6984757,-0.08475713,166.0,0.12582698,7.9283665e-05,0.022455474,55.144073,271.0,3.1867108,1.8151344,2.2626097,1.186737,0.7725881,13.0,0.6984757,0.08617234,66.48432,0.772344,0.24503921,1.5955306,0.065969914,-0.06474292,7.9283665e-05,0.022455474,0.05590902,1.7917741e-06,0.9011407,-0.4328323,-3.0937455,0.12195337,22.284124,5.478572,0.6633267,2.0,0.78323287,-0.0031441674,5.554569,0.1102576,0.18003197,0.6984757,-0.08475713,0.21111193,1.8151344,2.2626097,ascorbic_acid
0.10693904,0.21550287,0.8723728,-0.08881008,161.0,0.121499285,-3.854035e-05,0.02268884,53.487625,296.0,2.8336043,2.3243496,4.35288,1.310378,0.7003105,17.0,0.8723728,0.18637274,50.294334,0.9401555,0.23763867,0.68473536,0.073958926,-0.07044379,-3.854035e-05,0.02268884,0.058321103,-0.0001065856,1.0661157,0.12506463,-3.2567413,0.11899432,28.938723,5.24369,0.7755511,2.0,0.9611829,0.004718871,4.6403093,0.10693904,0.21550287,0.8723728,-0.08881008,0.24057733,2.3243496,4.35288,dopamine
0.11763208,0.20489241,0.7943079,-0.092372045,171.0,0.1448046,-6.764985e-05,0.021511976,58.817146,365.0,3.129065,1.8385886,2.4823418,1.2435545,0.72781825,10.0,0.7943079,0.46292585,60.064102,0.8641291,0.26540455,0.70752156,0.07584235,-0.071692444,-6.764985e-05,0.021511976,0.049553942,8.3870815e-05,0.93798447,0.884372,-3.0868304,0.13268448,27.909103,5.4093733,0.96793586,2.0,0.88667995,-0.004454709,4.88061,0.11763208,0.20489241,0.7943079,-0.092372045,0.23625877,1.8385886,2.4823418,uric_acid
0.14904432,0.2661183,1.0526295,-0.07200931,159.0,0.17583172,-6.530704e-05,0.023235599,74.52572,310.0,2.9719179,2.0769248,3.2137446,1.3759576,0.83805627,12.0,1.0526295,0.24248497,57.23398,1.1221573,0.32230115,0.7384394,0.064399764,-0.05436362,-6.530704e-05,0.023235599,0.05792849,-1.4835584e-05,1.0080321,0.098984785,-2.9578292,0.16044828,46.51658,5.3190985,-0.14629258,2.0,1.1246388,0.012466352,3.7577271,0.14904432,0.2661183,1.0526295,-0.07200931,0.30501336,2.0769248,3.2137446,glucose
0.14656399,0.26472506,1.0361239,-0.0708678,166.0,0.16592008,-2.132425e-05,0.022626393,73.27383,308.0,2.9473565,2.0986478,3.273363,1.3970287,0.82049763,12.0,1.0361239,0.23446894,61.116367,1.0968513,0.3144643,0.67079085,0.06954739,-0.064796284,-2.132425e-05,0.022626393,0.05889317,7.4429256e-05,1.0080321,0.092597924,-3.0544782,0.15694033,45.78018,5.2889185,0.5190381,2.0,1.1069918,0.024370959,3.7775037,0.14656399,0.26472506,1.0361239,-0.0708678,0.30258945,2.0986478,3.273363,glucose
0.12105559,0.20492092,0.8080269,-0.09669173,166.0,0.14562173,-2.3580817e-05,0.02378414,60.534294,360.0,3.1296012,1.8415111,2.4940612,1.2404523,0.7857344,15.0,0.8080269,0.4428858,61.912354,0.89343816,0.26948005,0.5675077,0.071682975,-0.06983063,-2.3580817e-05,0.02378414,0.056267433,-0.0001804828,0.93798447,1.1390746,-3.0572646,0.13489337,28.323519,5.4295344,-0.8917836,2.0,0.90471864,-0.005850142,4.879931,0.12105559,0.20492092,0.8080269,-0.09669173,0.23800638,1.8415111,2.4940612,uric_acid
0.14565067,0.26297298,1.023948,-0.09127536,157.0,0.16109984,0.00013915701,0.021730611,72.843056,306.0,2.9767947,2.0750175,3.1775267,1.3994586,0.8147532,18.0,1.023948,0.2264529,58.458904,1.1110345,0.3160769,0.6169962,0.06565996,-0.052449185,0.00013915701,0.021730611,0.0555205,-1.6085003e-05,0.9011407,0.05961241,-3.007804,0.1576884,45.184452,5.3132854,0.7755511,2.0,1.1152234,-0.013603502,3.802672,0.14565067,0.26297298,1.023948,-0.09127536,0.3006142,2.0750175,3.1775267,glucose
0.14697072,0.26302832,1.0283574,-0.06134176,157.0,0.16583818,4.9438993e-05,0.023107663,73.48249,315.0,2.9300945,2.1099415,3.3123655,1.371286,0.8014436,13.0,1.0283574,0.26252505,57.8598,1.0808972,0.31156942,0.89196706,0.065453224,-0.079231665,4.9438993e-05,0.023107663,0.06754397,0.00013788122,1.016129,0.27487662,-3.0998232,0.155987,45.392143,5.2822647,0.8076152,2.0,1.0896991,-0.009314991,3.8018718,0.14697072,0.26302832,1.0283574,-0.06134176,0.3013043,2.1099415,3.3123655,glucose
0.11253646,0.18033609,0.7042329,-0.085270986,158.0,0.13091892,0.00019804381,0.022810252,56.234173,261.0,3.2093449,1.8102628,2.2832215,1.236178,0.8760846,10.0,0.7042329,0.046092186,64.138794,0.77628857,0.2480626,1.1149473,0.07715273,-0.0772467,0.00019804381,0.022810252,0.06338277,0.00014903366,0.953125,-0.4814414,-3.07055,0.123402305,22.59278,5.4822397,0.35470942,2.0,0.7895039,0.029113134,5.545202,0.11253646,0.18033609,0.7042329,-0.085270986,0.21256895,1.8102628,2.2832215,ascorbic_acid
0.11345791,0.18050127,0.7160747,-0.093125336,174.0,0.14340198,7.160363e-05,0.021447407,56.71164,259.0,3.1614869,1.8241236,2.2882285,1.2279617,0.8260793,17.0,0.7160747,0.03807615,65.40237,0.7632836,0.24734999,1.0271795,0.06226562,-0.05807093,7.160363e-05,0.021447407,0.05498841,0.00020574158,1.0,-0.35788807,-3.0371635,0.123227544,22.726702,5.478465,-0.85971946,2.0,0.80920005,0.0028763013,5.5401273,0.11345791,0.18050127,0.7160747,-0.093125336,0.21319804,1.8241236,2.2882285,ascorbic_acid
0.112564385,0.17909819,0.66778713,-0.07614222,157.0,0.12973452,1.5808115e-05,0.02207671,56.309494,260.0,3.211462,1.7956359,2.1898232,1.211272,0.80736333,20.0,0.66778713,0.04208417,66.6605,0.7246709,0.24479726,1.1287018,0.06989763,-0.06657491,1.5808115e-05,0.02207671,0.06419244,4.1034156e-05,0.984127,-0.65836495,-3.0793307,0.12253252,22.37345,5.475798,0.9719439,2.0,0.7439294,-0.0060418984,5.5835295,0.112564385,0.17909819,0.66778713,-0.07614222,0.21153463,1.7956359,2.1898232,ascorbic_acid
